Date,"EUR/USD(Open, Ask)*","EUR/USD(High, Ask)*","EUR/USD(Low, Ask)*","EUR/USD(Close, Ask)*","HISTORICAL SSI(EUR/USD, SSI).SSI"
19/5/2009,1.35640,1.36690,1.35315,1.36310,-1.5956
18/5/2009,1.34900,1.35645,1.34246,1.35640,-1.3812
15/5/2009,1.36430,1.36505,1.34629,1.34900,-1.1383
14/5/2009,1.36020,1.36657,1.35266,1.36430,-1.7073
13/5/2009,1.36510,1.37230,1.35675,1.36020,-1.2600
12/5/2009,1.35840,1.37078,1.35644,1.36510,-1.5036
11/5/2009,1.36276,1.36690,1.35581,1.35840,-1.3639
8/5/2009,1.33930,1.36330,1.33434,1.36276,-1.8278
7/5/2009,1.33360,1.34706,1.32525,1.33930,-1.3623
6/5/2009,1.33308,1.33749,1.32470,1.33360,-1.2378
5/5/2009,1.34081,1.34392,1.32833,1.33308,-1.2807
4/5/2009,1.32650,1.34261,1.32132,1.34081,-1.5641
1/5/2009,1.32311,1.33285,1.32186,1.32650,-1.2556
30/4/2009,1.32760,1.33860,1.31915,1.32311,-1.2954
29/4/2009,1.31503,1.33443,1.31212,1.32760,-1.4735
28/4/2009,1.30399,1.31670,1.29654,1.31503,-1.3026
27/4/2009,1.32435,1.32513,1.30000,1.30399,1.0445
24/4/2009,1.31448,1.33018,1.31141,1.32435,-1.3127
23/4/2009,1.30070,1.31620,1.29810,1.31448,-1.2105
22/4/2009,1.29525,1.30382,1.28857,1.30070,1.1379
21/4/2009,1.29250,1.29943,1.28984,1.29525,1.3281
20/4/2009,1.30271,1.30679,1.28887,1.29250,1.2902
17/4/2009,1.31881,1.31985,1.30186,1.30271,1.6423
16/4/2009,1.32290,1.32693,1.31273,1.31881,1.1880
15/4/2009,1.32605,1.32978,1.31472,1.32290,1.0874
14/4/2009,1.33696,1.33815,1.32273,1.32605,1.0760
13/4/2009,1.31776,1.33935,1.31275,1.33696,-1.2345
10/4/2009,1.31706,1.31776,1.30901,1.31776,1.3354
9/4/2009,1.32836,1.33363,1.31275,1.31706,1.5077
8/4/2009,1.32738,1.33088,1.31484,1.32836,1.0876
7/4/2009,1.34180,1.34202,1.32274,1.32738,1.1659
6/4/2009,1.34875,1.35830,1.33577,1.34180,1.0753
3/4/2009,1.34635,1.34956,1.33658,1.34875,-1.2668
2/4/2009,1.32494,1.35178,1.32236,1.34635,-1.1543
1/4/2009,1.32520,1.32869,1.31675,1.32494,1.0311
31/3/2009,1.32020,1.33433,1.31751,1.32520,-1.1006
30/3/2009,1.32995,1.32995,1.31135,1.32020,1.0127
27/3/2009,1.35280,1.35920,1.32572,1.32995,1.2550
26/3/2009,1.35850,1.36406,1.34951,1.35280,1.0996
25/3/2009,1.34703,1.36523,1.34194,1.35850,-1.2020
24/3/2009,1.36347,1.36792,1.34323,1.34703,1.2098
23/3/2009,1.35672,1.37364,1.34863,1.36347,-1.0865
20/3/2009,1.36668,1.37273,1.35180,1.35672,-1.0670
19/3/2009,1.34765,1.37387,1.34181,1.36668,-1.1314
18/3/2009,1.30178,1.34990,1.29874,1.34765,-1.5953
17/3/2009,1.29700,1.30342,1.29325,1.30178,-1.1433
16/3/2009,1.29145,1.30722,1.28355,1.29700,1.0634
13/3/2009,1.29140,1.29578,1.28631,1.29145,-1.1441
12/3/2009,1.28390,1.29455,1.27329,1.29140,-1.3596
11/3/2009,1.26837,1.28650,1.26179,1.28390,-1.4518
10/3/2009,1.26129,1.28228,1.25803,1.26837,1.1823
9/3/2009,1.26379,1.27278,1.25568,1.26129,1.3499
6/3/2009,1.25414,1.27543,1.25336,1.26379,1.1646
5/3/2009,1.26617,1.26645,1.24826,1.25414,1.3683
4/3/2009,1.25630,1.26640,1.24570,1.26617,1.0290
3/3/2009,1.25789,1.26783,1.25221,1.25630,1.6611
2/3/2009,1.26770,1.26770,1.25465,1.25789,1.5099
27/2/2009,1.27454,1.27507,1.26049,1.26770,1.3632
26/2/2009,1.27255,1.28108,1.26834,1.27454,1.2369
25/2/2009,1.28477,1.28993,1.26909,1.27255,1.4558
24/2/2009,1.26955,1.28778,1.26635,1.28477,-1.0681
23/2/2009,1.28366,1.29924,1.26931,1.26955,1.2851
20/2/2009,1.26742,1.28848,1.25585,1.28366,-1.0887
19/2/2009,1.25319,1.27611,1.25285,1.26742,1.1204
18/2/2009,1.25837,1.26413,1.25141,1.25319,1.5653
17/2/2009,1.28052,1.28100,1.25638,1.25837,1.5950
16/2/2009,1.28885,1.28885,1.27281,1.28052,1.4166
13/2/2009,1.28641,1.29435,1.28220,1.28885,1.1837
12/2/2009,1.29067,1.29440,1.27223,1.28641,1.0113
11/2/2009,1.29149,1.29978,1.28343,1.29067,1.3135
10/2/2009,1.30051,1.30758,1.28114,1.29149,1.1559
9/2/2009,1.29267,1.30943,1.28743,1.30051,1.2370
6/2/2009,1.27926,1.29931,1.27486,1.29267,1.3299
5/2/2009,1.28511,1.29057,1.27616,1.27926,1.4712
4/2/2009,1.30438,1.30710,1.28135,1.28511,1.2341
3/2/2009,1.28448,1.30590,1.28022,1.30438,-1.0282
2/2/2009,1.28057,1.28998,1.27073,1.28448,1.1791
30/1/2009,1.29561,1.29626,1.27785,1.28057,1.4933
29/1/2009,1.31675,1.31795,1.29334,1.29561,1.2593
28/1/2009,1.31626,1.33290,1.31037,1.31675,1.1414
27/1/2009,1.31916,1.33300,1.31191,1.31626,1.0481
26/1/2009,1.29863,1.32085,1.28622,1.31916,-1.1403
23/1/2009,1.30031,1.30354,1.27653,1.29863,-1.0315
22/1/2009,1.30250,1.30835,1.29083,1.30031,1.2445
21/1/2009,1.29069,1.30872,1.28258,1.30250,-1.0043
20/1/2009,1.30703,1.31045,1.28573,1.29069,-1.0224
19/1/2009,1.32906,1.33875,1.30693,1.30703,1.2663
16/1/2009,1.31116,1.33449,1.31116,1.32906,1.0508
15/1/2009,1.31931,1.32430,1.30262,1.31116,1.0006
14/1/2009,1.31859,1.33368,1.30942,1.31931,-1.1575
13/1/2009,1.33638,1.33749,1.31408,1.31859,-1.1092
12/1/2009,1.34307,1.34804,1.32900,1.33638,-1.1540
9/1/2009,1.37041,1.37555,1.34154,1.34307,1.2559
8/1/2009,1.36484,1.38005,1.35350,1.37041,-1.0493
7/1/2009,1.35380,1.37473,1.34328,1.36484,-1.0850
6/1/2009,1.36370,1.36605,1.33133,1.35380,-1.2118
5/1/2009,1.38531,1.39647,1.35469,1.36370,1.0238
2/1/2009,1.39396,1.39883,1.38410,1.38531,1.3428
31/12/2008,1.40596,1.41492,1.38528,1.39396,1.2598
30/12/2008,1.39280,1.42221,1.39182,1.40596,1.0237
29/12/2008,1.40601,1.43638,1.39229,1.39280,1.0535
26/12/2008,1.39963,1.41202,1.39963,1.40601,-1.0510
24/12/2008,1.39295,1.40202,1.39162,1.39963,-1.1422
23/12/2008,1.39465,1.40220,1.39193,1.39295,1.0335
22/12/2008,1.39190,1.41260,1.39026,1.39465,-1.0280
19/12/2008,1.42495,1.43109,1.38252,1.39190,-1.1667
18/12/2008,1.44215,1.47203,1.41822,1.42495,1.0090
17/12/2008,1.40020,1.44383,1.39957,1.44215,-1.0600
16/12/2008,1.36899,1.41503,1.36300,1.40020,-1.1872
15/12/2008,1.33745,1.37229,1.33702,1.36899,-1.3536
12/12/2008,1.33531,1.34158,1.32515,1.33745,-1.6068
11/12/2008,1.30242,1.34069,1.30020,1.33531,-1.3821
10/12/2008,1.29290,1.30708,1.29037,1.30242,-1.7992
9/12/2008,1.29657,1.30018,1.27992,1.29290,-1.4615
8/12/2008,1.27162,1.29683,1.27162,1.29657,-1.7528
5/12/2008,1.27786,1.28005,1.26284,1.27162,1.0876
4/12/2008,1.27188,1.28488,1.25500,1.27786,-1.4623
3/12/2008,1.27165,1.27425,1.26023,1.27188,-1.1704
2/12/2008,1.26140,1.27678,1.25623,1.27165,-1.1266
1/12/2008,1.27013,1.27150,1.25829,1.26140,1.2487
28/11/2008,1.29060,1.29578,1.26461,1.27013,1.2339
27/11/2008,1.28819,1.29687,1.28606,1.29060,-1.1172
26/11/2008,1.30658,1.30718,1.28193,1.28819,-1.0585
25/11/2008,1.29559,1.30818,1.28042,1.30658,-1.6541
24/11/2008,1.25781,1.29569,1.25671,1.29559,-1.5550
21/11/2008,1.24549,1.26383,1.24244,1.25781,-1.0751
20/11/2008,1.24899,1.25943,1.24331,1.24549,1.1633
19/11/2008,1.26199,1.28143,1.24849,1.24899,1.1543
18/11/2008,1.26514,1.27010,1.25674,1.26199,-1.0421
17/11/2008,1.26901,1.27428,1.25135,1.26514,-1.0713
14/11/2008,1.27709,1.28304,1.26132,1.26901,-1.1733
13/11/2008,1.25081,1.28580,1.23895,1.27709,-1.0901
12/11/2008,1.25239,1.26329,1.24675,1.25081,-1.0189
11/11/2008,1.27507,1.28014,1.25080,1.25239,1.3477
10/11/2008,1.27639,1.29278,1.27184,1.27507,1.1002
7/11/2008,1.27160,1.28513,1.26541,1.27639,1.0448
6/11/2008,1.29571,1.29588,1.26804,1.27160,-1.1308
5/11/2008,1.29831,1.31173,1.27944,1.29571,-1.3753
4/11/2008,1.26454,1.30490,1.25274,1.29831,-1.2057
3/11/2008,1.27403,1.28990,1.25964,1.26454,1.1154
31/10/2008,1.29170,1.29220,1.26676,1.27403,-1.1143
30/10/2008,1.29714,1.32990,1.28064,1.29170,1.0939
29/10/2008,1.26846,1.29931,1.26271,1.29714,-1.0113
28/10/2008,1.24956,1.27435,1.23304,1.26846,-1.1680
27/10/2008,1.25885,1.26910,1.23354,1.24956,-1.2590
24/10/2008,1.29367,1.30080,1.24967,1.25885,1.0484
23/10/2008,1.28556,1.29367,1.27291,1.29367,-1.2335
22/10/2008,1.30649,1.30780,1.27422,1.28556,-1.1626
21/10/2008,1.33454,1.33590,1.30518,1.30649,1.3795
20/10/2008,1.34061,1.35311,1.32885,1.33454,1.7029
17/10/2008,1.34584,1.35185,1.33872,1.34061,1.4775
16/10/2008,1.35014,1.35393,1.33473,1.34584,1.2156
15/10/2008,1.36207,1.36874,1.34849,1.35014,1.4465
14/10/2008,1.35864,1.37698,1.35768,1.36207,1.2038
13/10/2008,1.34150,1.36844,1.34150,1.35864,1.2179
10/10/2008,1.36064,1.36539,1.32614,1.34150,1.2893
9/10/2008,1.36564,1.37858,1.35818,1.36064,1.3262
8/10/2008,1.35903,1.37555,1.35449,1.36564,1.0701
7/10/2008,1.35049,1.37446,1.34819,1.35903,1.0295
6/10/2008,1.38050,1.38050,1.34443,1.35049,-1.0412
3/10/2008,1.38225,1.39099,1.37034,1.38050,1.1925
2/10/2008,1.40103,1.40330,1.37482,1.38225,1.0163
1/10/2008,1.40946,1.41748,1.39764,1.40103,1.2228
30/9/2008,1.44345,1.44361,1.40098,1.40946,1.3116
29/9/2008,1.46123,1.46123,1.43033,1.44345,1.1376
26/9/2008,1.46103,1.46788,1.45553,1.46123,1.0926
25/9/2008,1.46224,1.47687,1.45617,1.46103,1.1455
24/9/2008,1.46485,1.47470,1.46114,1.46224,1.1825
23/9/2008,1.47784,1.48260,1.46232,1.46485,-1.0968
22/9/2008,1.44754,1.48671,1.44386,1.47784,-1.3129
19/9/2008,1.43504,1.44944,1.41520,1.44754,-1.0401
18/9/2008,1.43280,1.45424,1.42803,1.43504,1.2150
17/9/2008,1.41316,1.43849,1.40778,1.43280,-1.0837
16/9/2008,1.42444,1.42966,1.40747,1.41316,1.1590
15/9/2008,1.42169,1.44828,1.40861,1.42444,1.1898
12/9/2008,1.39997,1.42237,1.39734,1.42169,-1.0596
11/9/2008,1.40017,1.40022,1.38828,1.39997,1.0236
10/9/2008,1.41357,1.41792,1.39916,1.40017,1.2944
9/9/2008,1.41322,1.42267,1.40474,1.41357,1.0901
8/9/2008,1.42352,1.44292,1.40543,1.41322,1.1905
5/9/2008,1.43262,1.43486,1.41967,1.42352,1.2813
4/9/2008,1.45002,1.45447,1.43162,1.43262,1.5135
3/9/2008,1.45203,1.45316,1.43862,1.45002,1.0414
2/9/2008,1.46200,1.46202,1.44671,1.45203,1.2430
1/9/2008,1.46702,1.47252,1.45828,1.46200,1.4008
29/8/2008,1.47079,1.47683,1.46411,1.46702,1.4559
28/8/2008,1.47292,1.48117,1.46726,1.47079,1.3649
27/8/2008,1.46564,1.47768,1.46337,1.47292,1.1541
26/8/2008,1.47557,1.47608,1.45712,1.46564,1.2636
25/8/2008,1.47747,1.48087,1.46967,1.47557,1.3399
22/8/2008,1.49007,1.49087,1.47591,1.47747,1.4537
21/8/2008,1.47482,1.49044,1.47322,1.49007,1.0982
20/8/2008,1.47772,1.48057,1.46732,1.47482,1.3721
19/8/2008,1.46962,1.47941,1.46307,1.47772,1.0932
18/8/2008,1.46733,1.47686,1.46724,1.46962,1.4195
15/8/2008,1.48277,1.48282,1.46599,1.46733,1.3450
14/8/2008,1.49193,1.49513,1.47784,1.48277,1.4404
13/8/2008,1.49283,1.49809,1.48435,1.49193,1.2672
12/8/2008,1.49103,1.49651,1.48169,1.49283,1.1786
11/8/2008,1.50183,1.50842,1.48819,1.49103,1.4864
8/8/2008,1.53258,1.53360,1.49985,1.50183,1.6776
7/8/2008,1.54080,1.55037,1.53112,1.53258,2.3220
6/8/2008,1.54558,1.55174,1.53991,1.54080,1.9422
5/8/2008,1.55787,1.55796,1.54469,1.54558,1.8413
4/8/2008,1.55415,1.56318,1.55415,1.55787,1.3038
1/8/2008,1.56041,1.56052,1.55157,1.55415,1.6586
31/7/2008,1.55763,1.57008,1.55699,1.56041,1.4246
30/7/2008,1.55892,1.56173,1.55232,1.55763,1.5748
29/7/2008,1.57420,1.57581,1.55541,1.55892,1.7673
28/7/2008,1.56995,1.57688,1.56850,1.57420,-1.0147
25/7/2008,1.56805,1.57543,1.56634,1.56995,1.2573
24/7/2008,1.56993,1.57146,1.56291,1.56805,1.4591
23/7/2008,1.57859,1.58001,1.56713,1.56993,1.2776
22/7/2008,1.59241,1.59455,1.57586,1.57859,-1.0021
21/7/2008,1.58383,1.59313,1.58300,1.59241,-2.1386
18/7/2008,1.58639,1.58881,1.58083,1.58383,-1.5615
17/7/2008,1.58273,1.58941,1.57835,1.58639,-1.5564
16/7/2008,1.59124,1.59495,1.58019,1.58273,-1.3791
15/7/2008,1.59085,1.60387,1.58665,1.59124,-1.8607
14/7/2008,1.59245,1.59727,1.58425,1.59085,-2.4009
11/7/2008,1.57890,1.59483,1.57659,1.59245,-3.1007
10/7/2008,1.57445,1.58026,1.56919,1.57890,-1.8906
9/7/2008,1.56708,1.57498,1.56505,1.57445,-1.6971
8/7/2008,1.57298,1.57406,1.56363,1.56708,-1.0935
7/7/2008,1.57003,1.57546,1.56122,1.57298,-1.4114
4/7/2008,1.57062,1.57282,1.56558,1.57003,-1.1062
3/7/2008,1.58828,1.59103,1.56825,1.57062,1.0579
2/7/2008,1.57930,1.58888,1.57780,1.58828,-2.4621
1/7/2008,1.57540,1.58283,1.57240,1.57930,-2.0334
30/6/2008,1.57907,1.58368,1.57324,1.57540,-1.5474
27/6/2008,1.57574,1.57918,1.57201,1.57907,-1.9732
26/6/2008,1.56680,1.57684,1.56297,1.57574,-1.8057
25/6/2008,1.55681,1.56873,1.55376,1.56680,-1.5117
24/6/2008,1.55181,1.56225,1.54927,1.55681,-1.0322
23/6/2008,1.56265,1.56382,1.54691,1.55181,1.2428
20/6/2008,1.55053,1.56524,1.54929,1.56265,-1.2611
19/6/2008,1.55352,1.55869,1.54674,1.55053,1.2971
18/6/2008,1.55115,1.55380,1.54639,1.55352,1.0253
17/6/2008,1.54778,1.55530,1.54620,1.55115,1.1150
16/6/2008,1.53626,1.55188,1.53453,1.54778,1.1990
13/6/2008,1.54388,1.54847,1.53046,1.53626,1.5727
12/6/2008,1.55515,1.55674,1.53802,1.54388,1.5840
11/6/2008,1.54685,1.55874,1.54503,1.55515,1.2505
10/6/2008,1.56468,1.56548,1.54415,1.54685,1.4607
9/6/2008,1.57706,1.58445,1.56200,1.56468,-1.0112
6/6/2008,1.55937,1.57758,1.55731,1.57706,-1.6709
5/6/2008,1.54406,1.56013,1.53660,1.55937,-1.2437
4/6/2008,1.54465,1.54843,1.54198,1.54406,1.4012
3/6/2008,1.55375,1.56290,1.54115,1.54465,1.2843
2/6/2008,1.55581,1.55898,1.54875,1.55375,1.1345
30/5/2008,1.55203,1.55698,1.54628,1.55581,1.0727
29/5/2008,1.56380,1.56648,1.54865,1.55203,1.4695
28/5/2008,1.56920,1.57614,1.56095,1.56380,-1.2896
27/5/2008,1.57716,1.58191,1.56833,1.56920,-1.2896
26/5/2008,1.57758,1.57928,1.57421,1.57716,-1.2022
23/5/2008,1.57310,1.57948,1.56975,1.57758,-1.3230
22/5/2008,1.57953,1.58148,1.56939,1.57310,-1.0675
21/5/2008,1.56470,1.57968,1.56337,1.57953,-1.6272
20/5/2008,1.55115,1.56809,1.55049,1.56470,-1.5558
19/5/2008,1.55949,1.56339,1.54870,1.55115,1.2119
16/5/2008,1.54489,1.56020,1.54374,1.55949,-1.6226
15/5/2008,1.54743,1.55468,1.54205,1.54489,1.0365
14/5/2008,1.54750,1.54867,1.53963,1.54743,1.0119
13/5/2008,1.55543,1.55669,1.54318,1.54750,1.0207
12/5/2008,1.54830,1.55708,1.53666,1.55543,-1.1619
9/5/2008,1.53938,1.54896,1.53936,1.54830,1.0142
8/5/2008,1.53943,1.54425,1.52837,1.53938,1.0570
7/5/2008,1.55329,1.55396,1.53673,1.53943,1.3577
6/5/2008,1.54978,1.55952,1.54534,1.55329,1.0123
5/5/2008,1.54138,1.55203,1.54138,1.54978,-1.0258
2/5/2008,1.54753,1.54983,1.53615,1.54138,1.1020
1/5/2008,1.56232,1.56438,1.54311,1.54753,1.2603
30/4/2008,1.55731,1.56448,1.55195,1.56232,1.0325
29/4/2008,1.56576,1.56641,1.55411,1.55731,1.1317
28/4/2008,1.55945,1.56935,1.55938,1.56576,1.0546
25/4/2008,1.56832,1.57080,1.55560,1.55945,1.1111
24/4/2008,1.58890,1.58975,1.56391,1.56832,1.1679
23/4/2008,1.59923,1.60040,1.58615,1.58890,-1.2800
22/4/2008,1.59121,1.60198,1.58354,1.59923,-2.2445
21/4/2008,1.58097,1.59484,1.57925,1.59121,-1.6725
18/4/2008,1.59093,1.59568,1.57123,1.58097,-1.1128
17/4/2008,1.59486,1.59836,1.58474,1.59093,-1.3493
16/4/2008,1.57904,1.59799,1.57594,1.59486,-2.0128
15/4/2008,1.58329,1.58759,1.57522,1.57904,-1.3591
14/4/2008,1.58289,1.58873,1.56724,1.58329,-1.6752
11/4/2008,1.57427,1.58563,1.57402,1.58289,-1.6946
10/4/2008,1.58324,1.59139,1.57262,1.57427,-1.3288
9/4/2008,1.57124,1.58654,1.56849,1.58324,-1.7902
8/4/2008,1.57114,1.57994,1.56740,1.57124,-1.2006
7/4/2008,1.57314,1.57384,1.56283,1.57114,-1.2552
4/4/2008,1.56831,1.57740,1.56389,1.57314,-1.2568
3/4/2008,1.56867,1.56985,1.55113,1.56831,-1.4183
2/4/2008,1.56151,1.57027,1.55339,1.56867,-1.2359
1/4/2008,1.57887,1.57894,1.55643,1.56151,-1.1823
31/3/2008,1.58057,1.58971,1.57604,1.57887,-1.3259
28/3/2008,1.57794,1.58398,1.57424,1.58057,-1.2630
27/3/2008,1.58471,1.58491,1.57272,1.57794,-1.1931
26/3/2008,1.56522,1.58594,1.55849,1.58471,-1.6501
25/3/2008,1.54234,1.56591,1.54084,1.56522,-1.6075
24/3/2008,1.54410,1.54573,1.53424,1.54234,-1.4792
21/3/2008,1.54294,1.54733,1.54072,1.54410,-1.4219
20/3/2008,1.56260,1.56524,1.53973,1.54294,-1.4511
19/3/2008,1.56267,1.57863,1.55834,1.56260,-1.4033
18/3/2008,1.57304,1.58331,1.56184,1.56267,-1.3211
17/3/2008,1.56713,1.59066,1.56713,1.57304,-1.2116
14/3/2008,1.56371,1.56894,1.55333,1.56713,-1.7327
13/3/2008,1.55521,1.56460,1.55236,1.56371,-1.7913
12/3/2008,1.53392,1.55724,1.53323,1.55521,-2.2033
11/3/2008,1.53444,1.54964,1.52832,1.53392,-1.4387
10/3/2008,1.53475,1.54069,1.53134,1.53444,-1.4347
7/3/2008,1.53906,1.54620,1.53153,1.53475,-1.6100
6/3/2008,1.52641,1.53964,1.52629,1.53906,-1.9500
5/3/2008,1.52179,1.53029,1.51463,1.52641,-2.0492
4/3/2008,1.52054,1.52498,1.51743,1.52179,-1.5964
3/3/2008,1.51814,1.52769,1.51583,1.52054,-1.5442
29/2/2008,1.51942,1.52399,1.51443,1.51814,-1.7881
28/2/2008,1.51211,1.52303,1.50743,1.51942,-1.9517
27/2/2008,1.49749,1.51444,1.49719,1.51211,-2.0629
26/2/2008,1.48304,1.49861,1.47789,1.49749,-2.4682
25/2/2008,1.48314,1.48453,1.47954,1.48304,-1.6731
22/2/2008,1.48183,1.48638,1.47894,1.48261,-1.8549
21/2/2008,1.47163,1.48388,1.47033,1.48183,-2.0438
20/2/2008,1.47333,1.47362,1.46153,1.47163,-1.2349
19/2/2008,1.46579,1.47577,1.46428,1.47333,-1.4029
18/2/2008,1.46784,1.46914,1.46109,1.46579,-1.0914
15/2/2008,1.46374,1.47099,1.46324,1.46789,-1.1738
14/2/2008,1.45710,1.46494,1.45495,1.46374,-1.1670
13/2/2008,1.45854,1.45991,1.45325,1.45710,-1.0645
12/2/2008,1.45235,1.46156,1.44970,1.45854,-1.0958
11/2/2008,1.45130,1.45778,1.44828,1.45235,-1.0068
8/2/2008,1.44741,1.45477,1.44519,1.45130,-1.0199
7/2/2008,1.46231,1.46525,1.44408,1.44741,1.0325
6/2/2008,1.46378,1.46723,1.45926,1.46231,-1.0599
5/2/2008,1.48294,1.48357,1.46237,1.46378,1.0115
4/2/2008,1.47991,1.48499,1.47939,1.48294,-1.4019
1/2/2008,1.48672,1.49448,1.47872,1.47995,-1.4501
31/1/2008,1.48830,1.49147,1.48027,1.48672,-1.8104
30/1/2008,1.47750,1.49083,1.47559,1.48830,-1.4821
29/1/2008,1.47832,1.47983,1.47385,1.47750,-1.5264
28/1/2008,1.46725,1.47986,1.46632,1.47832,-1.5153
25/1/2008,1.47730,1.47787,1.46617,1.46725,-1.2595
24/1/2008,1.46341,1.47797,1.45919,1.47730,-1.5067
23/1/2008,1.46198,1.46856,1.45116,1.46341,-1.2098
22/1/2008,1.44446,1.46446,1.43662,1.46198,-1.2363
21/1/2008,1.46176,1.46176,1.44226,1.44446,-1.3203
18/1/2008,1.46563,1.46961,1.46046,1.46176,-1.4573
17/1/2008,1.46563,1.47156,1.45901,1.46563,-1.7957
16/1/2008,1.48278,1.48596,1.45956,1.46563,-1.6319
15/1/2008,1.48721,1.49231,1.48196,1.48278,-1.6763
14/1/2008,1.47776,1.49156,1.47776,1.48721,-1.6967
11/1/2008,1.47999,1.48197,1.47626,1.47776,-1.9124
10/1/2008,1.46689,1.48146,1.46426,1.47999,-2.2059
9/1/2008,1.47092,1.47436,1.46398,1.46689,-1.6818
8/1/2008,1.46990,1.47436,1.46817,1.47092,-1.6419
7/1/2008,1.47541,1.47589,1.46667,1.46990,-1.4132
4/1/2008,1.47516,1.48255,1.46963,1.47541,-1.7821
3/1/2008,1.47292,1.47818,1.46884,1.47516,-1.8226
2/1/2008,1.45954,1.47507,1.45954,1.47292,-1.6834
31/12/2007,1.47161,1.47492,1.45845,1.45954,-1.3057
28/12/2007,1.46101,1.47285,1.45932,1.47161,-1.4234
27/12/2007,1.43973,1.46398,1.43973,1.46101,-1.3961
26/12/2007,1.44086,1.44086,1.43973,1.43973,-1.1384
24/12/2007,1.43747,1.44142,1.43704,1.44086,-1.1384
21/12/2007,1.43227,1.44106,1.43179,1.43583,-1.0128
20/12/2007,1.43772,1.43926,1.43113,1.43227,1.0481
19/12/2007,1.44040,1.44241,1.43266,1.43772,-1.0975
18/12/2007,1.43924,1.44366,1.43671,1.44040,-1.1213
17/12/2007,1.43924,1.44539,1.43313,1.43924,-1.3497
14/12/2007,1.46249,1.46572,1.44124,1.44244,-1.1159
13/12/2007,1.47084,1.47382,1.45774,1.46249,-1.1635
12/12/2007,1.46529,1.47444,1.46403,1.47084,-1.6316
11/12/2007,1.47163,1.47513,1.46504,1.46529,-1.3241
10/12/2007,1.46584,1.47370,1.46414,1.47163,-1.5173
7/12/2007,1.46276,1.46739,1.46001,1.46544,-1.6196
6/12/2007,1.46084,1.46524,1.45264,1.46276,-1.4546
5/12/2007,1.47614,1.47714,1.45933,1.46084,-1.1545
4/12/2007,1.46681,1.47678,1.46361,1.47614,-1.6686
3/12/2007,1.46394,1.47094,1.46213,1.46681,-1.1770
30/11/2007,1.47404,1.47855,1.46304,1.46304,-1.1774
29/11/2007,1.48284,1.48453,1.47244,1.47404,-1.2700
28/11/2007,1.48324,1.48593,1.47124,1.48284,-1.5199
27/11/2007,1.48801,1.49014,1.48097,1.48324,-1.2723
26/11/2007,1.48294,1.48873,1.48074,1.48801,-1.5112
23/11/2007,1.48542,1.49694,1.47852,1.48370,-1.4101
22/11/2007,1.48654,1.48739,1.48234,1.48542,-1.7652
21/11/2007,1.48114,1.48708,1.47765,1.48654,-1.9742
20/11/2007,1.46654,1.48224,1.46374,1.48114,-2.0921
19/11/2007,1.46714,1.46884,1.46223,1.46654,-1.7779
16/11/2007,1.46193,1.46734,1.45824,1.46494,-1.7434
15/11/2007,1.46440,1.47054,1.46062,1.46193,-1.5267
14/11/2007,1.46026,1.47264,1.46003,1.46440,-1.6320
13/11/2007,1.45409,1.46334,1.45214,1.46026,-1.5157
12/11/2007,1.46774,1.46804,1.45274,1.45409,-1.7434
9/11/2007,1.46794,1.47532,1.46331,1.46698,-1.6059
8/11/2007,1.46339,1.47050,1.46154,1.46794,-2.1366
7/11/2007,1.45544,1.47314,1.45533,1.46339,-2.2592
6/11/2007,1.44720,1.45713,1.44613,1.45544,-2.7303
5/11/2007,1.45185,1.45257,1.44444,1.44720,-2.0710
2/11/2007,1.44264,1.45294,1.44164,1.45154,-2.9965
1/11/2007,1.44884,1.44884,1.44052,1.44264,-2.0650
31/10/2007,1.44343,1.45050,1.44202,1.44884,-2.3654
30/10/2007,1.44266,1.44414,1.43754,1.44343,-2.7100
29/10/2007,1.44204,1.44392,1.43777,1.44266,-2.6068
26/10/2007,1.43253,1.43942,1.43184,1.43914,-3.1394
25/10/2007,1.42674,1.43458,1.42492,1.43253,-2.6596
24/10/2007,1.42649,1.42689,1.41890,1.42674,-2.1400
23/10/2007,1.41844,1.42804,1.41723,1.42649,-1.9249
22/10/2007,1.43334,1.43504,1.41271,1.41844,-1.5877
19/10/2007,1.42944,1.43204,1.42455,1.42964,-2.4693
18/10/2007,1.42084,1.43112,1.41974,1.42944,-3.1265
17/10/2007,1.41744,1.42314,1.41583,1.42084,-2.3689
16/10/2007,1.42064,1.42273,1.41452,1.41744,-1.8613
15/10/2007,1.41794,1.42441,1.41634,1.42064,-2.1093
12/10/2007,1.41974,1.42144,1.41550,1.41784,-2.1716
11/10/2007,1.41464,1.42413,1.41364,1.41974,-2.6405
10/10/2007,1.41069,1.41723,1.40944,1.41464,-2.3757
9/10/2007,1.40494,1.41154,1.40163,1.41069,-2.2656
8/10/2007,1.41424,1.41544,1.40374,1.40494,-1.6703
5/10/2007,1.41389,1.41576,1.40354,1.41354,-2.4078
4/10/2007,1.40913,1.41514,1.40681,1.41389,-2.5283
3/10/2007,1.41554,1.42013,1.40843,1.40913,-2.2043
2/10/2007,1.42334,1.42384,1.41394,1.41554,-2.1894
1/10/2007,1.42774,1.42843,1.42114,1.42334,-2.5191
28/9/2007,1.41534,1.42788,1.41464,1.42600,-3.5219
27/9/2007,1.41284,1.41904,1.41254,1.41534,-2.5416
26/9/2007,1.41393,1.41632,1.41123,1.41284,-2.3643
